"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieTitleComparatorEqual record1Value","[0] MovieTitleComparatorEqual record2Value","[0] MovieTitleComparatorEqual record1PreprocessedValue","[0] MovieTitleComparatorEqual record2PreprocessedValue","[0] MovieTitleComparatorEqual similarity","[0] MovieTitleComparatorEqual postproccesedSimilarity","[1] MovieDateComparator2Years record1Value","[1] MovieDateComparator2Years record2Value","[1] MovieDateComparator2Years record1PreprocessedValue","[1] MovieDateComparator2Years record2PreprocessedValue","[1] MovieDateComparator2Years similarity","[1] MovieDateComparator2Years postproccesedSimilarity","[2] MovieDateComparator10Years record1Value","[2] MovieDateComparator10Years record2Value","[2] MovieDateComparator10Years record1PreprocessedValue","[2] MovieDateComparator10Years record2PreprocessedValue","[2] MovieDateComparator10Years similarity","[2] MovieDateComparator10Years postproccesedSimilarity","[3] MovieDirectorComparatorJaccard record1Value","[3] MovieDirectorComparatorJaccard record2Value","[3] MovieDirectorComparatorJaccard record1PreprocessedValue","[3] MovieDirectorComparatorJaccard record2PreprocessedValue","[3] MovieDirectorComparatorJaccard similarity","[3] MovieDirectorComparatorJaccard postproccesedSimilarity","[4] MovieDirectorComparatorLevenshtein record1Value","[4] MovieDirectorComparatorLevenshtein record2Value","[4] MovieDirectorComparatorLevenshtein record1PreprocessedValue","[4] MovieDirectorComparatorLevenshtein record2PreprocessedValue","[4] MovieDirectorComparatorLevenshtein similarity","[4] MovieDirectorComparatorLevenshtein postproccesedSimilarity","[5] MovieDirectorComparatorLowerCaseJaccard record1Value","[5] MovieDirectorComparatorLowerCaseJaccard record2Value","[5] MovieDirectorComparatorLowerCaseJaccard record1PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard record2PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard similarity","[5] MovieDirectorComparatorLowerCaseJaccard postproccesedSimilarity","[6] MovieTitleComparatorLevenshtein record1Value","[6] MovieTitleComparatorLevenshtein record2Value","[6] MovieTitleComparatorLevenshtein record1PreprocessedValue","[6] MovieTitleComparatorLevenshtein record2PreprocessedValue","[6] MovieTitleComparatorLevenshtein similarity","[6] MovieTitleComparatorLevenshtein postproccesedSimilarity","[7] MovieTitleComparatorJaccard record1Value","[7] MovieTitleComparatorJaccard record2Value","[7] MovieTitleComparatorJaccard record1PreprocessedValue","[7] MovieTitleComparatorJaccard record2PreprocessedValue","[7] MovieTitleComparatorJaccard similarity","[7] MovieTitleComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","academy_awards_4207","actors_10","0.998967458409235","1","The Good Earth","The Good Earth","The Good Earth","The Good Earth","1.0","1.0","1937-01-01T00:00","1938-01-01T00:00","1937-01-01T00:00","1938-01-01T00:00","0.5","0.5","1937-01-01T00:00","1938-01-01T00:00","1937-01-01T00:00","1938-01-01T00:00","0.9","0.9","Sidney Franklin",,"Sidney Franklin",,"0.0","0.0","Sidney Franklin",,"Sidney Franklin",,"0.0","0.0","Sidney Franklin",,"sidney franklin","","0.0","0.0","The Good Earth","The Good Earth","The Good Earth","The Good Earth","1.0","1.0","The Good Earth","The Good Earth","The Good Earth","The Good Earth","1.0","1.0"
"WekaMatchingRule","academy_awards_2603","actors_94","3.242197980750067E-7",,"Walk on the Wild Side","Watch on the Rhine","Walk on the Wild Side","Watch on the Rhine","0.0","0.0","1962-01-01T00:00","1944-01-01T00:00","1962-01-01T00:00","1944-01-01T00:00","0.0","0.0","1962-01-01T00:00","1944-01-01T00:00","1962-01-01T00:00","1944-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Walk on the Wild Side","Watch on the Rhine","Walk on the Wild Side","Watch on the Rhine","0.5238095238095238","0.5238095238095238","Walk on the Wild Side","Watch on the Rhine","Walk on the Wild Side","Watch on the Rhine","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","academy_awards_4491","actors_133",,"0","Disraeli","Kiss of the Spider Woman","Disraeli","Kiss of the Spider Woman","0.0","0.0","1929-01-01T00:00","1986-01-01T00:00","1929-01-01T00:00","1986-01-01T00:00","0.0","0.0","1929-01-01T00:00","1986-01-01T00:00","1929-01-01T00:00","1986-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Disraeli","Kiss of the Spider Woman","Disraeli","Kiss of the Spider Woman","0.16666666666666663","0.16666666666666663","Disraeli","Kiss of the Spider Woman","Disraeli","Kiss of the Spider Woman","0.0","0.0"
"WekaMatchingRule","academy_awards_3813","actors_126",,"0","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","0.0","0.0","1942-01-01T00:00","1976-01-01T00:00","1942-01-01T00:00","1976-01-01T00:00","0.0","0.0","1942-01-01T00:00","1976-01-01T00:00","1942-01-01T00:00","1976-01-01T00:00","0.0","0.0","Michael Curtiz",,"Michael Curtiz",,"0.0","0.0","Michael Curtiz",,"Michael Curtiz",,"0.0","0.0","Michael Curtiz",,"michael curtiz","","0.0","0.0","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","0.16666666666666663","0.16666666666666663","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","Yankee Doodle Dandy","One Flew Over The Cuckoo's Nes","0.0","0.0"
"WekaMatchingRule","academy_awards_4444","actors_83","0.9965142339020397",,"Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","1.0","1.0","1931-01-01T00:00","1933-01-01T00:00","1931-01-01T00:00","1933-01-01T00:00","0.0","0.0","1931-01-01T00:00","1933-01-01T00:00","1931-01-01T00:00","1933-01-01T00:00","0.8","0.8","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","1.0","1.0","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","Dr. Jekyll and Mr. Hyde","1.0","1.0"
"WekaMatchingRule","academy_awards_1008","actors_8","4.236124393092751E-9",,"Dave","Dangerous","Dave","Dangerous","0.0","0.0","1993-01-01T00:00","1936-01-01T00:00","1993-01-01T00:00","1936-01-01T00:00","0.0","0.0","1993-01-01T00:00","1936-01-01T00:00","1993-01-01T00:00","1936-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dave","Dangerous","Dave","Dangerous","0.33333333333333337","0.33333333333333337","Dave","Dangerous","Dave","Dangerous","0.0","0.0"
"WekaMatchingRule","academy_awards_2732","actors_110","0.998967458409235",,"Ben-Hur","Ben-Hur","Ben-Hur","Ben-Hur","1.0","1.0","1959-01-01T00:00","1960-01-01T00:00","1959-01-01T00:00","1960-01-01T00:00","0.5","0.5","1959-01-01T00:00","1960-01-01T00:00","1959-01-01T00:00","1960-01-01T00:00","0.9","0.9","William Wyler",,"William Wyler",,"0.0","0.0","William Wyler",,"William Wyler",,"0.0","0.0","William Wyler",,"william wyler","","0.0","0.0","Ben-Hur","Ben-Hur","Ben-Hur","Ben-Hur","1.0","1.0","Ben-Hur","Ben-Hur","Ben-Hur","Ben-Hur","1.0","1.0"
"WekaMatchingRule","academy_awards_779","actors_143","0.998967458409235","1","Shine","Shine","Shine","Shine","1.0","1.0","1996-01-01T00:00","1997-01-01T00:00","1996-01-01T00:00","1997-01-01T00:00","0.5","0.5","1996-01-01T00:00","1997-01-01T00:00","1996-01-01T00:00","1997-01-01T00:00","0.9","0.9","Scott Hicks",,"Scott Hicks",,"0.0","0.0","Scott Hicks",,"Scott Hicks",,"0.0","0.0","Scott Hicks",,"scott hicks","","0.0","0.0","Shine","Shine","Shine","Shine","1.0","1.0","Shine","Shine","Shine","Shine","1.0","1.0"
"WekaMatchingRule","academy_awards_2137","actors_121","0.998967458409235","1","Patton","Patton","Patton","Patton","1.0","1.0","1970-01-01T00:00","1971-01-01T00:00","1970-01-01T00:00","1971-01-01T00:00","0.5","0.5","1970-01-01T00:00","1971-01-01T00:00","1970-01-01T00:00","1971-01-01T00:00","0.9","0.9","Franklin J. Schaffner",,"Franklin J. Schaffner",,"0.0","0.0","Franklin J. Schaffner",,"Franklin J. Schaffner",,"0.0","0.0","Franklin J. Schaffner",,"franklin j. schaffner","","0.0","0.0","Patton","Patton","Patton","Patton","1.0","1.0","Patton","Patton","Patton","Patton","1.0","1.0"
"WekaMatchingRule","academy_awards_1115","actors_101","0.01634407317930844",,"Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","1.0","1.0","1990-01-01T00:00","1951-01-01T00:00","1990-01-01T00:00","1951-01-01T00:00","0.0","0.0","1990-01-01T00:00","1951-01-01T00:00","1990-01-01T00:00","1951-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","1.0","1.0","Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","Cyrano de Bergerac","1.0","1.0"
"WekaMatchingRule","academy_awards_1697","actors_38","1.252902610163935E-9",,"Dae","Darling","Dae","Darling","0.0","0.0","1979-01-01T00:00","1966-01-01T00:00","1979-01-01T00:00","1966-01-01T00:00","0.0","0.0","1979-01-01T00:00","1966-01-01T00:00","1979-01-01T00:00","1966-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dae","Darling","Dae","Darling","0.2857142857142857","0.2857142857142857","Dae","Darling","Dae","Darling","0.0","0.0"
"WekaMatchingRule","academy_awards_569","actors_106","4.236124393092751E-9",,"Mal�na","Marty","Mal�na","Marty","0.0","0.0","2000-01-01T00:00","1956-01-01T00:00","2000-01-01T00:00","1956-01-01T00:00","0.0","0.0","2000-01-01T00:00","1956-01-01T00:00","2000-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Mal�na","Marty","Mal�na","Marty","0.33333333333333337","0.33333333333333337","Mal�na","Marty","Mal�na","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_508","actors_75","0.9984246746012704","1","Monster's Ball","Monsters Ball","Monster's Ball","Monsters Ball","0.0","0.0","2001-01-01T00:00","2002-01-01T00:00","2001-01-01T00:00","2002-01-01T00:00","0.5","0.5","2001-01-01T00:00","2002-01-01T00:00","2001-01-01T00:00","2002-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Monster's Ball","Monsters Ball","Monster's Ball","Monsters Ball","0.9285714285714286","0.9285714285714286","Monster's Ball","Monsters Ball","Monster's Ball","Monsters Ball","0.25","0.25"
"WekaMatchingRule","academy_awards_1413","actors_106","2.3315280515132507E-8",,"Mask","Marty","Mask","Marty","0.0","0.0","1985-01-01T00:00","1956-01-01T00:00","1985-01-01T00:00","1956-01-01T00:00","0.0","0.0","1985-01-01T00:00","1956-01-01T00:00","1985-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Mask","Marty","Mask","Marty","0.4","0.4","Mask","Marty","Mask","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_1069","actors_5","2.4642938085854917E-8",,"The Silence of the Lambs","The Sin of Madelon Claudet","The Silence of the Lambs","The Sin of Madelon Claudet","0.0","0.0","1991-01-01T00:00","1933-01-01T00:00","1991-01-01T00:00","1933-01-01T00:00","0.0","0.0","1991-01-01T00:00","1933-01-01T00:00","1991-01-01T00:00","1933-01-01T00:00","0.0","0.0","Jonathan Demme",,"Jonathan Demme",,"0.0","0.0","Jonathan Demme",,"Jonathan Demme",,"0.0","0.0","Jonathan Demme",,"jonathan demme","","0.0","0.0","The Silence of the Lambs","The Sin of Madelon Claudet","The Silence of the Lambs","The Sin of Madelon Claudet","0.42307692307692313","0.42307692307692313","The Silence of the Lambs","The Sin of Madelon Claudet","The Silence of the Lambs","The Sin of Madelon Claudet","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","academy_awards_4500","actors_139",,"0","The Divorcee","Scent of a Woman","The Divorcee","Scent of a Woman","0.0","0.0","1929-01-01T00:00","1993-01-01T00:00","1929-01-01T00:00","1993-01-01T00:00","0.0","0.0","1929-01-01T00:00","1993-01-01T00:00","1929-01-01T00:00","1993-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Divorcee","Scent of a Woman","The Divorcee","Scent of a Woman","0.125","0.125","The Divorcee","Scent of a Woman","The Divorcee","Scent of a Woman","0.0","0.0"
"WekaMatchingRule","academy_awards_2732","actors_105",,"0","Ben-Hur","On The Waterfront","Ben-Hur","On The Waterfront","0.0","0.0","1959-01-01T00:00","1955-01-01T00:00","1959-01-01T00:00","1955-01-01T00:00","0.0","0.0","1959-01-01T00:00","1955-01-01T00:00","1959-01-01T00:00","1955-01-01T00:00","0.6","0.6","William Wyler",,"William Wyler",,"0.0","0.0","William Wyler",,"William Wyler",,"0.0","0.0","William Wyler",,"william wyler","","0.0","0.0","Ben-Hur","On The Waterfront","Ben-Hur","On The Waterfront","0.11764705882352944","0.11764705882352944","Ben-Hur","On The Waterfront","Ben-Hur","On The Waterfront","0.0","0.0"
"WekaMatchingRule","academy_awards_1010","actors_119","1.871650924518839E-6",,"Chaplin","Charly","Chaplin","Charly","0.0","0.0","1992-01-01T00:00","1969-01-01T00:00","1992-01-01T00:00","1969-01-01T00:00","0.0","0.0","1992-01-01T00:00","1969-01-01T00:00","1992-01-01T00:00","1969-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Chaplin","Charly","Chaplin","Charly","0.5714285714285714","0.5714285714285714","Chaplin","Charly","Chaplin","Charly","0.0","0.0"
"WekaMatchingRule","academy_awards_3624","actors_17","0.998967458409235","1","Gaslight","Gaslight","Gaslight","Gaslight","1.0","1.0","1944-01-01T00:00","1945-01-01T00:00","1944-01-01T00:00","1945-01-01T00:00","0.5","0.5","1944-01-01T00:00","1945-01-01T00:00","1944-01-01T00:00","1945-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Gaslight","Gaslight","Gaslight","Gaslight","1.0","1.0","Gaslight","Gaslight","Gaslight","Gaslight","1.0","1.0"
"WekaMatchingRule","academy_awards_3396","actors_46","4.8425205146616964E-8",,"Casbah","Cabaret","Casbah","Cabaret","0.0","0.0","1948-01-01T00:00","1973-01-01T00:00","1948-01-01T00:00","1973-01-01T00:00","0.0","0.0","1948-01-01T00:00","1973-01-01T00:00","1948-01-01T00:00","1973-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Casbah","Cabaret","Casbah","Cabaret","0.4285714285714286","0.4285714285714286","Casbah","Cabaret","Casbah","Cabaret","0.0","0.0"
"WekaMatchingRule","academy_awards_835","actors_8","2.468967985436442E-10",,"Daylight","Dangerous","Daylight","Dangerous","0.0","0.0","1996-01-01T00:00","1936-01-01T00:00","1996-01-01T00:00","1936-01-01T00:00","0.0","0.0","1996-01-01T00:00","1936-01-01T00:00","1996-01-01T00:00","1936-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Daylight","Dangerous","Daylight","Dangerous","0.2222222222222222","0.2222222222222222","Daylight","Dangerous","Daylight","Dangerous","0.0","0.0"
"WekaMatchingRule","academy_awards_3477","actors_143","1.1804917949466997E-7",,"Shoe-Shine","Shine","Shoe-Shine","Shine","0.0","0.0","1947-01-01T00:00","1997-01-01T00:00","1947-01-01T00:00","1997-01-01T00:00","0.0","0.0","1947-01-01T00:00","1997-01-01T00:00","1947-01-01T00:00","1997-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Shoe-Shine","Shine","Shoe-Shine","Shine","0.5","0.5","Shoe-Shine","Shine","Shoe-Shine","Shine","0.5","0.5"
"WekaMatchingRule","academy_awards_608","actors_47",,"0","American Beauty","A Touch of Class","American Beauty","A Touch of Class","0.0","0.0","1999-01-01T00:00","1974-01-01T00:00","1999-01-01T00:00","1974-01-01T00:00","0.0","0.0","1999-01-01T00:00","1974-01-01T00:00","1999-01-01T00:00","1974-01-01T00:00","0.0","0.0","Sam Mendes",,"Sam Mendes",,"0.0","0.0","Sam Mendes",,"Sam Mendes",,"0.0","0.0","Sam Mendes",,"sam mendes","","0.0","0.0","American Beauty","A Touch of Class","American Beauty","A Touch of Class","0.1875","0.1875","American Beauty","A Touch of Class","American Beauty","A Touch of Class","0.0","0.0"
"WekaMatchingRule","academy_awards_1529","actors_110","5.024915585970356E-10",,"Betrayal","Ben-Hur","Betrayal","Ben-Hur","0.0","0.0","1983-01-01T00:00","1960-01-01T00:00","1983-01-01T00:00","1960-01-01T00:00","0.0","0.0","1983-01-01T00:00","1960-01-01T00:00","1983-01-01T00:00","1960-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Betrayal","Ben-Hur","Betrayal","Ben-Hur","0.25","0.25","Betrayal","Ben-Hur","Betrayal","Ben-Hur","0.0","0.0"
"WekaMatchingRule","academy_awards_3187","actors_24","0.998967458409235",,"A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","1.0","1.0","1951-01-01T00:00","1952-01-01T00:00","1951-01-01T00:00","1952-01-01T00:00","0.5","0.5","1951-01-01T00:00","1952-01-01T00:00","1951-01-01T00:00","1952-01-01T00:00","0.9","0.9","Elia Kazan",,"Elia Kazan",,"0.0","0.0","Elia Kazan",,"Elia Kazan",,"0.0","0.0","Elia Kazan",,"elia kazan","","0.0","0.0","A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","1.0","1.0","A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","A Streetcar Named Desire","1.0","1.0"
"WekaMatchingRule","academy_awards_1241","actors_14","2.468967985436442E-10",,"Sunset","Suspicion","Sunset","Suspicion","0.0","0.0","1988-01-01T00:00","1942-01-01T00:00","1988-01-01T00:00","1942-01-01T00:00","0.0","0.0","1988-01-01T00:00","1942-01-01T00:00","1988-01-01T00:00","1942-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Sunset","Suspicion","Sunset","Suspicion","0.2222222222222222","0.2222222222222222","Sunset","Suspicion","Sunset","Suspicion","0.0","0.0"
"WekaMatchingRule","academy_awards_3728","actors_84","4.236124393092751E-9",,"Thousands Cheer","The Champ","Thousands Cheer","The Champ","0.0","0.0","1943-01-01T00:00","1933-01-01T00:00","1943-01-01T00:00","1933-01-01T00:00","0.0","0.0","1943-01-01T00:00","1933-01-01T00:00","1943-01-01T00:00","1933-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Thousands Cheer","The Champ","Thousands Cheer","The Champ","0.33333333333333337","0.33333333333333337","Thousands Cheer","The Champ","Thousands Cheer","The Champ","0.0","0.0"
"WekaMatchingRule","academy_awards_2397","actors_38","0.998967458409235","1","Darling","Darling","Darling","Darling","1.0","1.0","1965-01-01T00:00","1966-01-01T00:00","1965-01-01T00:00","1966-01-01T00:00","0.5","0.5","1965-01-01T00:00","1966-01-01T00:00","1965-01-01T00:00","1966-01-01T00:00","0.9","0.9","John Schlesinger",,"John Schlesinger",,"0.0","0.0","John Schlesinger",,"John Schlesinger",,"0.0","0.0","John Schlesinger",,"john schlesinger","","0.0","0.0","Darling","Darling","Darling","Darling","1.0","1.0","Darling","Darling","Darling","Darling","1.0","1.0"
"WekaMatchingRule","academy_awards_608","actors_101",,"0","American Beauty","Cyrano de Bergerac","American Beauty","Cyrano de Bergerac","0.0","0.0","1999-01-01T00:00","1951-01-01T00:00","1999-01-01T00:00","1951-01-01T00:00","0.0","0.0","1999-01-01T00:00","1951-01-01T00:00","1999-01-01T00:00","1951-01-01T00:00","0.0","0.0","Sam Mendes",,"Sam Mendes",,"0.0","0.0","Sam Mendes",,"Sam Mendes",,"0.0","0.0","Sam Mendes",,"sam mendes","","0.0","0.0","American Beauty","Cyrano de Bergerac","American Beauty","Cyrano de Bergerac","0.16666666666666663","0.16666666666666663","American Beauty","Cyrano de Bergerac","American Beauty","Cyrano de Bergerac","0.0","0.0"
"WekaMatchingRule","academy_awards_2318","actors_38",,"0","Banning","Darling","Banning","Darling","0.0","0.0","1967-01-01T00:00","1966-01-01T00:00","1967-01-01T00:00","1966-01-01T00:00","0.5","0.5","1967-01-01T00:00","1966-01-01T00:00","1967-01-01T00:00","1966-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Banning","Darling","Banning","Darling","0.5714285714285714","0.5714285714285714","Banning","Darling","Banning","Darling","0.0","0.0"
"WekaMatchingRule","academy_awards_3910","actors_92","0.998967458409235","1","Sergeant York","Sergeant York","Sergeant York","Sergeant York","1.0","1.0","1941-01-01T00:00","1942-01-01T00:00","1941-01-01T00:00","1942-01-01T00:00","0.5","0.5","1941-01-01T00:00","1942-01-01T00:00","1941-01-01T00:00","1942-01-01T00:00","0.9","0.9","Howard Hawks",,"Howard Hawks",,"0.0","0.0","Howard Hawks",,"Howard Hawks",,"0.0","0.0","Howard Hawks",,"howard hawks","","0.0","0.0","Sergeant York","Sergeant York","Sergeant York","Sergeant York","1.0","1.0","Sergeant York","Sergeant York","Sergeant York","Sergeant York","1.0","1.0"
"WekaMatchingRule","academy_awards_1489","actors_57","0.998967458409235","1","Terms of Endearment","Terms of Endearment","Terms of Endearment","Terms of Endearment","1.0","1.0","1983-01-01T00:00","1984-01-01T00:00","1983-01-01T00:00","1984-01-01T00:00","0.5","0.5","1983-01-01T00:00","1984-01-01T00:00","1983-01-01T00:00","1984-01-01T00:00","0.9","0.9","James L. Brooks",,"James L. Brooks",,"0.0","0.0","James L. Brooks",,"James L. Brooks",,"0.0","0.0","James L. Brooks",,"james l. brooks","","0.0","0.0","Terms of Endearment","Terms of Endearment","Terms of Endearment","Terms of Endearment","1.0","1.0","Terms of Endearment","Terms of Endearment","Terms of Endearment","Terms of Endearment","1.0","1.0"
"WekaMatchingRule","academy_awards_755","actors_29","0.01634407317930844","0","Anastasia","Anastasia","Anastasia","Anastasia","1.0","1.0","1997-01-01T00:00","1957-01-01T00:00","1997-01-01T00:00","1957-01-01T00:00","0.0","0.0","1997-01-01T00:00","1957-01-01T00:00","1997-01-01T00:00","1957-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Anastasia","Anastasia","Anastasia","Anastasia","1.0","1.0","Anastasia","Anastasia","Anastasia","Anastasia","1.0","1.0"
"WekaMatchingRule","academy_awards_4442","actors_138",,"0","The Champ","Reversal of Fortune","The Champ","Reversal of Fortune","0.0","0.0","1931-01-01T00:00","1991-01-01T00:00","1931-01-01T00:00","1991-01-01T00:00","0.0","0.0","1931-01-01T00:00","1991-01-01T00:00","1931-01-01T00:00","1991-01-01T00:00","0.0","0.0","King Vidor",,"King Vidor",,"0.0","0.0","King Vidor",,"King Vidor",,"0.0","0.0","King Vidor",,"king vidor","","0.0","0.0","The Champ","Reversal of Fortune","The Champ","Reversal of Fortune","0.10526315789473684","0.10526315789473684","The Champ","Reversal of Fortune","The Champ","Reversal of Fortune","0.0","0.0"
"WekaMatchingRule","academy_awards_1835","actors_46","2.461354901796529E-4",,"Carrie","Cabaret","Carrie","Cabaret","0.0","0.0","1976-01-01T00:00","1973-01-01T00:00","1976-01-01T00:00","1973-01-01T00:00","0.0","0.0","1976-01-01T00:00","1973-01-01T00:00","1976-01-01T00:00","1973-01-01T00:00","0.7","0.7","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Carrie","Cabaret","Carrie","Cabaret","0.4285714285714286","0.4285714285714286","Carrie","Cabaret","Carrie","Cabaret","0.0","0.0"
"WekaMatchingRule","academy_awards_1201","actors_38","1.252902610163935E-9",,"Dad","Darling","Dad","Darling","0.0","0.0","1989-01-01T00:00","1966-01-01T00:00","1989-01-01T00:00","1966-01-01T00:00","0.0","0.0","1989-01-01T00:00","1966-01-01T00:00","1989-01-01T00:00","1966-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dad","Darling","Dad","Darling","0.2857142857142857","0.2857142857142857","Dad","Darling","Dad","Darling","0.0","0.0"
"WekaMatchingRule","academy_awards_2625","actors_34","0.998967458409235",,"Two Women","Two Women","Two Women","Two Women","1.0","1.0","1961-01-01T00:00","1962-01-01T00:00","1961-01-01T00:00","1962-01-01T00:00","0.5","0.5","1961-01-01T00:00","1962-01-01T00:00","1961-01-01T00:00","1962-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Two Women","Two Women","Two Women","Two Women","1.0","1.0","Two Women","Two Women","Two Women","Two Women","1.0","1.0"
"WekaMatchingRule","academy_awards_2","actors_120","0.01634407317930844",,"True Grit","True Grit","True Grit","True Grit","1.0","1.0","2010-01-01T00:00","1970-01-01T00:00","2010-01-01T00:00","1970-01-01T00:00","0.0","0.0","2010-01-01T00:00","1970-01-01T00:00","2010-01-01T00:00","1970-01-01T00:00","0.0","0.0","Joel Coen and Ethan Coen",,"Joel Coen and Ethan Coen",,"0.0","0.0","Joel Coen and Ethan Coen",,"Joel Coen and Ethan Coen",,"0.0","0.0","Joel Coen and Ethan Coen",,"joel coen and ethan coen","","0.0","0.0","True Grit","True Grit","True Grit","True Grit","1.0","1.0","True Grit","True Grit","True Grit","True Grit","1.0","1.0"
"WekaMatchingRule","academy_awards_3713","actors_124",,"0","Watch on the Rhine","Save the Tiger","Watch on the Rhine","Save the Tiger","0.0","0.0","1943-01-01T00:00","1974-01-01T00:00","1943-01-01T00:00","1974-01-01T00:00","0.0","0.0","1943-01-01T00:00","1974-01-01T00:00","1943-01-01T00:00","1974-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Watch on the Rhine","Save the Tiger","Watch on the Rhine","Save the Tiger","0.38888888888888884","0.38888888888888884","Watch on the Rhine","Save the Tiger","Watch on the Rhine","Save the Tiger","0.16666666666666666","0.16666666666666666"
"WekaMatchingRule","academy_awards_648","actors_36","4.8425205146616964E-8",,"Humdrum","Hud","Humdrum","Hud","0.0","0.0","1999-01-01T00:00","1964-01-01T00:00","1999-01-01T00:00","1964-01-01T00:00","0.0","0.0","1999-01-01T00:00","1964-01-01T00:00","1999-01-01T00:00","1964-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Humdrum","Hud","Humdrum","Hud","0.4285714285714286","0.4285714285714286","Humdrum","Hud","Humdrum","Hud","0.0","0.0"
